ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice
773,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57105,697,527,2,158.43
774,"Monday, May 20, 2013","Tuesday, April 30, 2013",SO57106,449,527,2,158.43
775,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57145,435,527,2,158.43
776,"Monday, July 8, 2013","Sunday, June 30, 2013",SO61196,245,527,2,158.43
777,"Sunday, September 15, 2013","Thursday, August 29, 2013",SO65315,21,527,2,158.43
778,"Tuesday, December 17, 2013","Friday, November 29, 2013",SO71845,187,527,2,158.43
779,"Wednesday, February 13, 2013","Monday, January 28, 2013",SO51825,345,524,2,158.43
780,"Friday, March 8, 2013","Thursday, February 28, 2013",SO53606,61,524,2,158.43
781,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57015,18,524,2,158.43
782,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57036,43,524,2,158.43
783,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57065,233,524,2,158.43
784,"Tuesday, June 18, 2013","Thursday, May 30, 2013",SO58906,149,524,2,158.43
785,"Tuesday, December 17, 2013","Friday, November 29, 2013",SO71896,648,524,2,158.43
786,"Wednesday, December 11, 2013","Friday, November 29, 2013",SO71806,497,524,2,158.43
787,"Wednesday, February 13, 2013","Monday, January 28, 2013",SO51825,345,551,2,158.43
788,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53465,678,551,2,158.43
789,"Sunday, March 17, 2013","Thursday, February 28, 2013",SO53606,61,551,2,158.43
790,"Friday, April 19, 2013","Saturday, March 30, 2013",SO55275,245,551,2,158.43
791,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57145,435,551,2,158.43
792,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67335,673,551,2,158.43
793,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67295,245,551,2,158.43
794,"Monday, December 9, 2013","Friday, November 29, 2013",SO71845,187,551,2,158.43
795,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57065,233,532,2,149.874
796,"Monday, June 10, 2013","Thursday, May 30, 2013",SO58906,149,532,2,149.874
797,"Saturday, August 17, 2013","Wednesday, July 31, 2013",SO63245,63,532,2,149.874
798,"Friday, August 16, 2013","Wednesday, July 31, 2013",SO63266,352,532,2,149.874
799,"Wednesday, September 11, 2013","Thursday, August 29, 2013",SO65155,149,532,2,149.874
800,"Friday, December 6, 2013","Friday, November 29, 2013",SO71806,497,532,2,149.874
801,"Monday, December 9, 2013","Friday, November 29, 2013",SO71845,187,532,2,149.874
802,"Thursday, February 14, 2013","Monday, January 28, 2013",SO51825,345,531,2,149.874
803,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51845,312,531,2,149.874
804,"Thursday, February 7, 2013","Monday, January 28, 2013",SO51825,345,533,2,149.874
805,"Sunday, April 7, 2013","Saturday, March 30, 2013",SO55275,245,531,2,149.874
806,"Friday, May 10, 2013","Tuesday, April 30, 2013",SO57145,435,531,2,149.874
807,"Saturday, August 17, 2013","Wednesday, July 31, 2013",SO63125,378,531,2,149.874
808,"Thursday, September 19, 2013","Thursday, August 29, 2013",SO65306,75,531,2,149.874
809,"Thursday, November 14, 2013","Tuesday, October 29, 2013",SO69476,667,533,2,149.874
810,"Thursday, November 7, 2013","Tuesday, October 29, 2013",SO69536,435,533,2,149.874
811,"Thursday, November 7, 2013","Tuesday, October 29, 2013",SO69536,435,531,2,149.874
812,"Monday, February 18, 2013","Monday, January 28, 2013",SO51825,345,557,2,153.894
813,"Tuesday, March 19, 2013","Thursday, February 28, 2013",SO53465,678,557,2,153.894
814,"Monday, March 18, 2013","Thursday, February 28, 2013",SO53536,118,556,2,105.294
815,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57145,435,603,2,72.894
816,"Thursday, June 20, 2013","Thursday, May 30, 2013",SO58925,282,603,2,72.894
817,"Saturday, June 15, 2013","Thursday, May 30, 2013",SO59075,179,603,2,72.894
818,"Thursday, September 5, 2013","Thursday, August 29, 2013",SO65315,21,603,2,72.894
819,"Tuesday, September 10, 2013","Thursday, August 29, 2013",SO65315,21,556,2,105.294
820,"Wednesday, November 13, 2013","Tuesday, October 29, 2013",SO69536,435,556,2,105.294
821,"Friday, January 14, 2011","Wednesday, December 29, 2010",SO43659,676,346,2,2039.994
822,"Tuesday, February 15, 2011","Saturday, January 29, 2011",SO43862,99,347,2,2039.994
823,"Tuesday, February 8, 2011","Saturday, January 29, 2011",SO43873,78,310,2,2146.962
824,"Saturday, February 5, 2011","Saturday, January 29, 2011",SO43880,336,319,2,874.794
825,"Friday, February 11, 2011","Saturday, January 29, 2011",SO43891,29,350,2,2024.994
826,"Friday, February 18, 2011","Saturday, January 29, 2011",SO43899,364,316,2,874.794
827,"Monday, March 14, 2011","Tuesday, March 1, 2011",SO44097,418,319,2,874.794
828,"Thursday, March 10, 2011","Tuesday, March 1, 2011",SO44128,279,345,2,2039.994
829,"Friday, April 15, 2011","Thursday, March 31, 2011",SO44317,221,310,2,2146.962
830,"Tuesday, May 10, 2011","Sunday, May 1, 2011",SO44505,384,347,2,2039.994
831,"Saturday, May 14, 2011","Sunday, May 1, 2011",SO44544,312,344,2,2039.994
832,"Saturday, May 21, 2011","Sunday, May 1, 2011",SO44550,364,310,2,2146.962
833,"Thursday, May 19, 2011","Sunday, May 1, 2011",SO44556,309,351,2,2024.994
834,"Friday, May 20, 2011","Sunday, May 1, 2011",SO44559,342,310,2,2146.962
835,"Friday, May 13, 2011","Sunday, May 1, 2011",SO44566,40,347,2,2039.994
836,"Tuesday, June 7, 2011","Tuesday, May 31, 2011",SO44746,47,345,2,2039.994
837,"Saturday, June 18, 2011","Tuesday, May 31, 2011",SO44755,273,314,2,2146.962
838,"Thursday, June 16, 2011","Tuesday, May 31, 2011",SO44800,576,347,2,2039.994
839,"Thursday, July 14, 2011","Friday, July 1, 2011",SO45055,670,310,2,2146.962
840,"Monday, July 11, 2011","Friday, July 1, 2011",SO45075,485,346,2,2039.994
841,"Monday, August 15, 2011","Monday, August 1, 2011",SO45291,328,313,2,2146.962
842,"Saturday, August 13, 2011","Monday, August 1, 2011",SO45300,278,344,2,2039.994
843,"Friday, August 12, 2011","Monday, August 1, 2011",SO45304,144,346,2,2039.994
844,"Monday, August 15, 2011","Monday, August 1, 2011",SO45310,335,348,2,2024.994
845,"Monday, August 22, 2011","Monday, August 1, 2011",SO45343,348,346,2,2039.994
846,"Friday, October 14, 2011","Thursday, September 29, 2011",SO45780,442,349,2,2024.994
847,"Friday, October 7, 2011","Thursday, September 29, 2011",SO45796,17,350,2,2024.994
848,"Friday, October 14, 2011","Thursday, September 29, 2011",SO45814,485,348,2,2024.994
849,"Tuesday, November 8, 2011","Saturday, October 29, 2011",SO46051,650,346,2,2039.994
850,"Saturday, November 5, 2011","Saturday, October 29, 2011",SO46071,317,310,2,2146.962
851,"Tuesday, November 8, 2011","Saturday, October 29, 2011",SO46088,422,345,2,2039.994
852,"Thursday, November 10, 2011","Saturday, October 29, 2011",SO46094,309,346,2,2039.994
853,"Friday, December 16, 2011","Tuesday, November 29, 2011",SO46333,155,314,2,2146.962
854,"Friday, December 9, 2011","Tuesday, November 29, 2011",SO46348,293,344,2,849.998
855,"Wednesday, December 7, 2011","Tuesday, November 29, 2011",SO46355,647,314,2,2146.962
856,"Tuesday, December 13, 2011","Tuesday, November 29, 2011",SO46384,279,349,2,843.748
857,"Monday, February 13, 2012","Sunday, January 29, 2012",SO46931,18,364,2,647.994
858,"Friday, February 10, 2012","Sunday, January 29, 2012",SO46938,653,364,2,647.994
859,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO46964,328,339,2,469.794
860,"Sunday, February 5, 2012","Sunday, January 29, 2012",SO47013,317,370,2,1466.01
861,"Thursday, February 16, 2012","Sunday, January 29, 2012",SO47056,403,377,2,1308.938
862,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47398,461,371,2,1308.938
863,"Monday, April 9, 2012","Friday, March 30, 2012",SO47687,203,339,2,469.794
864,"Saturday, April 14, 2012","Friday, March 30, 2012",SO47712,166,377,2,1308.938
865,"Friday, April 20, 2012","Friday, March 30, 2012",SO47730,252,366,2,647.994
866,"Saturday, May 19, 2012","Monday, April 30, 2012",SO47975,558,375,2,1308.938
867,"Wednesday, May 9, 2012","Monday, April 30, 2012",SO47994,258,329,2,469.794
868,"Friday, May 18, 2012","Monday, April 30, 2012",SO48017,233,366,2,647.994
869,"Thursday, May 17, 2012","Monday, April 30, 2012",SO48020,62,323,2,469.794
870,"Wednesday, May 9, 2012","Monday, April 30, 2012",SO48026,684,370,2,1466.01
871,"Tuesday, May 15, 2012","Monday, April 30, 2012",SO48036,66,335,2,469.794
872,"Tuesday, May 8, 2012","Monday, April 30, 2012",SO48075,45,375,2,1308.938
873,"Tuesday, June 12, 2012","Wednesday, May 30, 2012",SO48296,173,375,2,1308.938
874,"Thursday, June 7, 2012","Wednesday, May 30, 2012",SO48308,692,343,2,469.794
875,"Monday, June 11, 2012","Wednesday, May 30, 2012",SO48360,147,343,2,469.794
876,"Monday, June 11, 2012","Wednesday, May 30, 2012",SO48370,648,365,2,647.994
877,"Thursday, June 7, 2012","Wednesday, May 30, 2012",SO48374,5,333,2,469.794
878,"Friday, June 8, 2012","Wednesday, May 30, 2012",SO48375,75,366,2,647.994
879,"Thursday, July 19, 2012","Saturday, June 30, 2012",SO48731,622,325,2,469.794
880,"Sunday, July 15, 2012","Saturday, June 30, 2012",SO48786,660,339,2,469.794
881,"Tuesday, August 7, 2012","Tuesday, July 31, 2012",SO49086,258,323,2,469.794
882,"Sunday, August 19, 2012","Tuesday, July 31, 2012",SO49090,512,335,2,469.794
883,"Sunday, August 19, 2012","Tuesday, July 31, 2012",SO49147,79,329,2,469.794
884,"Tuesday, September 4, 2012","Tuesday, August 28, 2012",SO49492,149,364,2,647.994
885,"Friday, October 5, 2012","Friday, September 28, 2012",SO49841,203,371,2,1308.938
886,"Thursday, October 18, 2012","Friday, September 28, 2012",SO49859,643,333,2,469.794
887,"Thursday, October 18, 2012","Friday, September 28, 2012",SO49887,292,325,2,469.794
888,"Sunday, November 11, 2012","Sunday, October 28, 2012",SO50189,18,366,2,647.994
889,"Sunday, November 4, 2012","Sunday, October 28, 2012",SO50205,259,343,2,469.794
890,"Thursday, November 15, 2012","Sunday, October 28, 2012",SO50232,336,329,2,469.794
891,"Wednesday, November 14, 2012","Sunday, October 28, 2012",SO50235,684,335,2,469.794
892,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50276,135,329,2,469.794
893,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50294,312,366,2,647.994
894,"Friday, November 16, 2012","Sunday, October 28, 2012",SO50313,403,323,2,469.794
895,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50687,685,367,2,647.994
896,"Thursday, December 6, 2012","Wednesday, November 28, 2012",SO50712,418,375,2,1308.938
897,"Friday, January 11, 2013","Friday, December 28, 2012",SO51140,660,374,2,1466.01
898,"Tuesday, January 8, 2013","Friday, December 28, 2012",SO51151,523,584,2,323.994
899,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51745,97,604,2,323.994
900,"Friday, February 8, 2013","Monday, January 28, 2013",SO51791,552,386,2,672.294
901,"Sunday, February 10, 2013","Monday, January 28, 2013",SO51832,352,359,2,1376.994
902,"Friday, February 15, 2013","Monday, January 28, 2013",SO51847,661,599,2,323.994
903,"Thursday, March 7, 2013","Thursday, February 28, 2013",SO53456,173,372,2,1466.01
904,"Thursday, March 14, 2013","Thursday, February 28, 2013",SO53465,678,361,2,1376.994
905,"Sunday, March 17, 2013","Thursday, February 28, 2013",SO53471,306,604,2,323.994
906,"Thursday, March 7, 2013","Thursday, February 28, 2013",SO53483,408,566,2,334.058
907,"Friday, March 15, 2013","Thursday, February 28, 2013",SO53496,295,565,2,334.058
908,"Thursday, March 21, 2013","Thursday, February 28, 2013",SO53513,281,586,2,334.058
909,"Thursday, March 14, 2013","Thursday, February 28, 2013",SO53514,182,572,2,334.058
910,"Thursday, March 21, 2013","Thursday, February 28, 2013",SO53546,624,584,2,323.994
911,"Monday, March 11, 2013","Thursday, February 28, 2013",SO53621,490,598,2,323.994
912,"Thursday, April 11, 2013","Saturday, March 30, 2013",SO55248,618,386,2,672.294
913,"Wednesday, April 17, 2013","Saturday, March 30, 2013",SO55328,81,384,2,672.294
914,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57036,43,363,2,1376.994
915,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57079,280,361,2,1376.994
916,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57161,317,584,2,323.994
917,"Monday, June 17, 2013","Thursday, May 30, 2013",SO58919,420,572,2,445.41
918,"Friday, June 7, 2013","Thursday, May 30, 2013",SO58921,306,372,2,1466.01
919,"Monday, June 17, 2013","Thursday, May 30, 2013",SO58996,418,390,2,672.294
920,"Monday, July 8, 2013","Sunday, June 30, 2013",SO61240,660,584,2,323.994
921,"Tuesday, July 16, 2013","Sunday, June 30, 2013",SO61264,166,384,2,672.294
922,"Friday, August 9, 2013","Wednesday, July 31, 2013",SO63124,206,386,2,672.294
923,"Tuesday, August 13, 2013","Wednesday, July 31, 2013",SO63128,64,565,2,445.41
924,"Wednesday, August 7, 2013","Wednesday, July 31, 2013",SO63157,650,353,2,1391.994
925,"Friday, August 9, 2013","Wednesday, July 31, 2013",SO63261,529,390,2,672.294
926,"Tuesday, August 13, 2013","Wednesday, July 31, 2013",SO63278,181,570,2,445.41
927,"Monday, September 9, 2013","Thursday, August 29, 2013",SO65155,149,598,2,323.994
928,"Wednesday, September 18, 2013","Thursday, August 29, 2013",SO65194,53,586,2,445.41
929,"Monday, September 16, 2013","Thursday, August 29, 2013",SO65205,579,372,2,1466.01
930,"Monday, September 9, 2013","Thursday, August 29, 2013",SO65242,627,568,2,445.41
931,"Saturday, September 7, 2013","Thursday, August 29, 2013",SO65252,672,560,2,728.91
932,"Thursday, September 12, 2013","Thursday, August 29, 2013",SO65261,223,564,2,1430.442
933,"Thursday, September 12, 2013","Thursday, August 29, 2013",SO65269,648,600,2,323.994
934,"Thursday, September 12, 2013","Thursday, August 29, 2013",SO65315,21,353,2,1391.994
935,"Wednesday, October 9, 2013","Sunday, September 29, 2013",SO67265,398,390,2,672.294
936,"Saturday, October 12, 2013","Sunday, September 29, 2013",SO67270,514,386,2,672.294
937,"Saturday, October 12, 2013","Sunday, September 29, 2013",SO67286,120,569,2,445.41
938,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67347,523,584,2,323.994
939,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67348,494,363,2,1376.994
940,"Friday, November 8, 2013","Tuesday, October 29, 2013",SO69418,381,359,2,1376.994
941,"Tuesday, November 12, 2013","Tuesday, October 29, 2013",SO69482,138,560,2,728.91
942,"Tuesday, November 12, 2013","Tuesday, October 29, 2013",SO69542,317,584,2,323.994
943,"Thursday, December 12, 2013","Friday, November 29, 2013",SO71781,173,374,2,1466.01
944,"Monday, December 9, 2013","Friday, November 29, 2013",SO71798,306,584,2,323.994
945,"Saturday, December 7, 2013","Friday, November 29, 2013",SO71829,685,589,2,461.694
946,"Monday, December 9, 2013","Friday, November 29, 2013",SO71850,477,579,2,728.91
947,"Friday, December 20, 2013","Friday, November 29, 2013",SO71902,61,598,2,323.994
948,"Monday, December 9, 2013","Friday, November 29, 2013",SO71943,55,567,2,445.41
949,"Tuesday, June 11, 2013","Thursday, May 30, 2013",SO58916,644,378,2,1466.01
950,"Monday, June 17, 2013","Thursday, May 30, 2013",SO58916,644,584,2,323.994
951,"Saturday, June 15, 2013","Thursday, May 30, 2013",SO58916,644,382,2,672.294
952,"Saturday, June 8, 2013","Thursday, May 30, 2013",SO58946,672,586,2,445.41
953,"Thursday, June 13, 2013","Thursday, May 30, 2013",SO59066,55,586,2,445.41
954,"Sunday, June 9, 2013","Thursday, May 30, 2013",SO59066,55,567,2,445.41
955,"Sunday, June 9, 2013","Thursday, May 30, 2013",SO58946,672,569,2,445.41
956,"Sunday, October 6, 2013","Sunday, September 29, 2013",SO67346,451,569,2,445.41
957,"Wednesday, June 12, 2013","Thursday, May 30, 2013",SO59066,55,572,2,445.41
958,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57046,650,359,2,1376.994
959,"Saturday, June 18, 2011","Tuesday, May 31, 2011",SO44796,438,319,2,874.794
960,"Monday, June 17, 2013","Thursday, May 30, 2013",SO58946,672,570,2,445.41
961,"Thursday, December 8, 2011","Tuesday, November 29, 2011",SO46356,91,313,2,2146.962
962,"Tuesday, December 13, 2011","Tuesday, November 29, 2011",SO46356,91,317,2,874.794
963,"Tuesday, May 7, 2013","Tuesday, April 30, 2013",SO57046,650,597,2,323.994
964,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57036,43,587,2,461.694
965,"Monday, July 16, 2012","Saturday, June 30, 2012",SO48746,506,365,2,647.994
1064,"Saturday, February 19, 2011","Saturday, January 29, 2011",SO43870,107,322,3,419.459
1065,"Thursday, February 10, 2011","Saturday, January 29, 2011",SO43894,559,219,3,5.7
1066,"Wednesday, April 20, 2011","Thursday, March 31, 2011",SO44295,83,332,3,419.459
1067,"Sunday, May 22, 2011","Sunday, May 1, 2011",SO44493,531,232,3,28.84
1068,"Wednesday, May 18, 2011","Sunday, May 1, 2011",SO44567,401,219,3,5.7
1069,"Tuesday, June 21, 2011","Tuesday, May 31, 2011",SO44767,453,347,3,2039.994
1070,"Monday, August 22, 2011","Monday, August 1, 2011",SO45322,256,319,3,874.794
1071,"Sunday, September 11, 2011","Monday, August 29, 2011",SO45551,525,322,3,419.459
1072,"Wednesday, January 11, 2012","Thursday, December 29, 2011",SO46663,292,286,3,183.938
1073,"Sunday, February 5, 2012","Sunday, January 29, 2012",SO46930,65,221,3,20.187
1074,"Monday, February 6, 2012","Sunday, January 29, 2012",SO46960,259,216,3,20.187
1075,"Monday, February 6, 2012","Sunday, January 29, 2012",SO47002,492,216,3,20.187
1076,"Monday, March 19, 2012","Wednesday, February 29, 2012",SO47372,649,414,3,149.031
1077,"Thursday, March 15, 2012","Wednesday, February 29, 2012",SO47383,550,422,3,67.539
1078,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47397,156,230,3,28.84
1079,"Sunday, March 11, 2012","Wednesday, February 29, 2012",SO47449,652,358,3,1229.459
1080,"Saturday, March 10, 2012","Wednesday, February 29, 2012",SO47457,98,428,3,209.256
1081,"Wednesday, April 18, 2012","Friday, March 30, 2012",SO47674,643,422,3,67.539
1082,"Wednesday, May 9, 2012","Monday, April 30, 2012",SO47963,353,470,3,22.794
1083,"Saturday, June 9, 2012","Wednesday, May 30, 2012",SO48290,216,327,3,469.794
1084,"Sunday, June 10, 2012","Wednesday, May 30, 2012",SO48366,674,224,3,5.187
1085,"Wednesday, December 19, 2012","Wednesday, November 28, 2012",SO50705,147,343,3,469.794
1086,"Wednesday, January 9, 2013","Friday, December 28, 2012",SO51144,292,222,3,15.746
1087,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51698,210,234,3,29.994
1088,"Wednesday, February 6, 2013","Monday, January 28, 2013",SO51740,677,544,3,48.594
1089,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51757,316,542,3,24.294
1090,"Friday, February 15, 2013","Monday, January 28, 2013",SO51778,359,484,3,4.77
1091,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51781,65,400,3,37.152
