FinanceKey,Date,OrganizationKey,DepartmentGroupKey,AccountKey,Scenario,Amount
9488,"Thursday, September 29, 2011",5,6,81,Budget,266.06
9489,"Thursday, September 29, 2011",5,6,82,Budget,52.71
9490,"Thursday, September 29, 2011",5,6,83,Budget,219.64
9491,"Thursday, September 29, 2011",5,6,84,Budget,110.11
9492,"Thursday, September 29, 2011",5,6,85,Budget,173.04
9493,"Thursday, September 29, 2011",5,6,87,Budget,566.12
9494,"Thursday, September 29, 2011",5,6,89,Budget,175.41
9495,"Thursday, September 29, 2011",5,6,90,Budget,130.23
9496,"Thursday, September 29, 2011",5,6,91,Budget,-135.54
9497,"Thursday, September 29, 2011",5,6,92,Budget,336.46
9498,"Thursday, September 29, 2011",5,6,94,Budget,14298.32
9499,"Thursday, September 29, 2011",5,6,51,Budget,196726.08
10493,"Saturday, October 29, 2011",5,6,52,Budget,25056.16
10494,"Saturday, October 29, 2011",5,6,53,Budget,11352.43
10495,"Saturday, October 29, 2011",5,6,54,Budget,35.16
10496,"Saturday, October 29, 2011",5,6,56,Budget,103698.66
10497,"Saturday, October 29, 2011",5,6,57,Budget,8715.88
10498,"Saturday, October 29, 2011",5,6,60,Budget,46110.59
10499,"Saturday, October 29, 2011",5,6,61,Budget,2800.87
10500,"Saturday, October 29, 2011",5,6,62,Budget,2008.23
10501,"Saturday, October 29, 2011",5,6,63,Budget,14361.44
10502,"Saturday, October 29, 2011",5,6,65,Budget,348.88
10503,"Saturday, October 29, 2011",5,6,66,Budget,371.59
10504,"Saturday, October 29, 2011",5,6,67,Budget,111.65
10505,"Saturday, October 29, 2011",5,6,68,Budget,113.12
10506,"Saturday, October 29, 2011",5,6,69,Budget,33.82
10507,"Saturday, October 29, 2011",5,6,71,Budget,56.62
10508,"Saturday, October 29, 2011",5,6,72,Budget,985.53
10509,"Saturday, October 29, 2011",5,6,73,Budget,271.65
10510,"Saturday, October 29, 2011",5,6,74,Budget,124.8
10511,"Saturday, October 29, 2011",5,6,76,Budget,2938.16
10512,"Saturday, October 29, 2011",5,6,77,Budget,768.1
10513,"Saturday, October 29, 2011",5,6,78,Budget,126.81
10514,"Saturday, October 29, 2011",5,6,80,Budget,787.82
10515,"Saturday, October 29, 2011",5,6,81,Budget,758.61
10516,"Saturday, October 29, 2011",5,6,82,Budget,45.29
10517,"Saturday, October 29, 2011",5,6,83,Budget,128.18
10518,"Saturday, October 29, 2011",5,6,84,Budget,249.67
10519,"Saturday, October 29, 2011",5,6,85,Budget,200.7
10520,"Saturday, October 29, 2011",5,6,87,Budget,701.52
10521,"Saturday, October 29, 2011",5,6,89,Budget,101.07
10522,"Saturday, October 29, 2011",5,6,90,Budget,176.15
10523,"Saturday, October 29, 2011",5,6,91,Budget,-275.17
10524,"Saturday, October 29, 2011",5,6,92,Budget,370.41
10525,"Saturday, October 29, 2011",5,6,94,Budget,81462.52
10526,"Saturday, October 29, 2011",5,6,51,Budget,543847.45
11524,"Tuesday, November 29, 2011",5,6,52,Budget,40250.48
11525,"Tuesday, November 29, 2011",5,6,53,Budget,8228.8
11526,"Tuesday, November 29, 2011",5,6,54,Budget,24728.08
11527,"Tuesday, November 29, 2011",5,6,56,Budget,103395.84
11528,"Tuesday, November 29, 2011",5,6,57,Budget,14670
11529,"Tuesday, November 29, 2011",5,6,60,Budget,14412.58
11530,"Tuesday, November 29, 2011",5,6,61,Budget,1307.56
11531,"Tuesday, November 29, 2011",5,6,62,Budget,2514.44
11532,"Tuesday, November 29, 2011",5,6,63,Budget,14329.91
11533,"Tuesday, November 29, 2011",5,6,65,Budget,434.63
11534,"Tuesday, November 29, 2011",5,6,66,Budget,328.37
11535,"Tuesday, November 29, 2011",5,6,67,Budget,154.92
11536,"Tuesday, November 29, 2011",5,6,68,Budget,183.21
11537,"Tuesday, November 29, 2011",5,6,69,Budget,56.64
11538,"Tuesday, November 29, 2011",5,6,71,Budget,69.07
11539,"Tuesday, November 29, 2011",5,6,72,Budget,529.36
11540,"Tuesday, November 29, 2011",5,6,73,Budget,138.63
11541,"Tuesday, November 29, 2011",5,6,74,Budget,182.74
11542,"Tuesday, November 29, 2011",5,6,76,Budget,1923.53
11543,"Tuesday, November 29, 2011",5,6,77,Budget,413.02
11544,"Tuesday, November 29, 2011",5,6,78,Budget,130.59
11545,"Tuesday, November 29, 2011",5,6,80,Budget,618.67
11546,"Tuesday, November 29, 2011",5,6,81,Budget,422.29
11547,"Tuesday, November 29, 2011",5,6,82,Budget,41.58
11548,"Tuesday, November 29, 2011",5,6,83,Budget,177.82
11549,"Tuesday, November 29, 2011",5,6,84,Budget,103.12
11550,"Tuesday, November 29, 2011",5,6,85,Budget,73.67
11551,"Tuesday, November 29, 2011",5,6,87,Budget,317.24
11552,"Tuesday, November 29, 2011",5,6,89,Budget,95.3
11553,"Tuesday, November 29, 2011",5,6,90,Budget,239.09
11554,"Tuesday, November 29, 2011",5,6,91,Budget,-150.51
11555,"Tuesday, November 29, 2011",5,6,92,Budget,247.69
11556,"Tuesday, November 29, 2011",5,6,94,Budget,21813.34
11557,"Tuesday, November 29, 2011",5,6,51,Budget,270818.04
12716,"Thursday, December 29, 2011",5,6,52,Budget,26846.82
12717,"Thursday, December 29, 2011",5,6,53,Budget,32139.32
12718,"Thursday, December 29, 2011",5,6,54,Budget,23612.95
12719,"Thursday, December 29, 2011",5,6,56,Budget,100502.69
12720,"Thursday, December 29, 2011",5,6,57,Budget,83954.1
12721,"Thursday, December 29, 2011",5,6,60,Budget,18243.88
12722,"Thursday, December 29, 2011",5,6,61,Budget,3100.26
12723,"Thursday, December 29, 2011",5,6,62,Budget,2687.38
12724,"Thursday, December 29, 2011",5,6,63,Budget,10219.99
12725,"Thursday, December 29, 2011",5,6,65,Budget,281.85
12726,"Thursday, December 29, 2011",5,6,66,Budget,335.72
12727,"Thursday, December 29, 2011",5,6,67,Budget,212.21
12728,"Thursday, December 29, 2011",5,6,68,Budget,239.26
12729,"Thursday, December 29, 2011",5,6,69,Budget,71.6
12730,"Thursday, December 29, 2011",5,6,71,Budget,61.56
12731,"Thursday, December 29, 2011",5,6,72,Budget,1026.71
12732,"Thursday, December 29, 2011",5,6,73,Budget,319.68
12733,"Thursday, December 29, 2011",5,6,74,Budget,429.33
12734,"Thursday, December 29, 2011",5,6,76,Budget,4170.34
12735,"Thursday, December 29, 2011",5,6,77,Budget,661.6
12736,"Thursday, December 29, 2011",5,6,78,Budget,215
12737,"Thursday, December 29, 2011",5,6,80,Budget,848.5
12738,"Thursday, December 29, 2011",5,6,81,Budget,313.34
12739,"Thursday, December 29, 2011",5,6,82,Budget,41.22
12740,"Thursday, December 29, 2011",5,6,83,Budget,91.2
12741,"Thursday, December 29, 2011",5,6,84,Budget,70.08
12742,"Thursday, December 29, 2011",5,6,85,Budget,126.03
12743,"Thursday, December 29, 2011",5,6,87,Budget,418.15
12744,"Thursday, December 29, 2011",5,6,89,Budget,152.4
12745,"Thursday, December 29, 2011",5,6,90,Budget,111.76
12746,"Thursday, December 29, 2011",5,6,91,Budget,-165.5
12747,"Thursday, December 29, 2011",5,6,92,Budget,332.6
12748,"Thursday, December 29, 2011",5,6,94,Budget,35913.48
12749,"Thursday, December 29, 2011",5,6,51,Budget,338241.93
14173,"Sunday, January 29, 2012",5,6,52,Budget,32742.34
14174,"Sunday, January 29, 2012",5,6,53,Budget,19317.7
14175,"Sunday, January 29, 2012",5,6,54,Budget,12100.15
14176,"Sunday, January 29, 2012",5,6,56,Budget,83539.78
14177,"Sunday, January 29, 2012",5,6,57,Budget,11829.36
14178,"Sunday, January 29, 2012",5,6,60,Budget,26017.65
14179,"Sunday, January 29, 2012",5,6,61,Budget,3644.89
14180,"Sunday, January 29, 2012",5,6,62,Budget,2900.38
14181,"Sunday, January 29, 2012",5,6,63,Budget,5082.13
14182,"Sunday, January 29, 2012",5,6,65,Budget,276.21
14183,"Sunday, January 29, 2012",5,6,66,Budget,177.6
14184,"Sunday, January 29, 2012",5,6,67,Budget,130.35
14185,"Sunday, January 29, 2012",5,6,68,Budget,92.87
14186,"Sunday, January 29, 2012",5,6,69,Budget,26.69
14187,"Sunday, January 29, 2012",5,6,71,Budget,30.66
14188,"Sunday, January 29, 2012",5,6,72,Budget,448.51
14189,"Sunday, January 29, 2012",5,6,73,Budget,183.7
14190,"Sunday, January 29, 2012",5,6,74,Budget,198.04
14191,"Sunday, January 29, 2012",5,6,76,Budget,2736.03
14192,"Sunday, January 29, 2012",5,6,77,Budget,331.86
14193,"Sunday, January 29, 2012",5,6,78,Budget,193.8
14194,"Sunday, January 29, 2012",5,6,80,Budget,834.09
14195,"Sunday, January 29, 2012",5,6,81,Budget,367.49
14196,"Sunday, January 29, 2012",5,6,82,Budget,44.89
14197,"Sunday, January 29, 2012",5,6,83,Budget,91.72
14198,"Sunday, January 29, 2012",5,6,84,Budget,79.01
14199,"Sunday, January 29, 2012",5,6,85,Budget,72.59
14200,"Sunday, January 29, 2012",5,6,87,Budget,352.89
14201,"Sunday, January 29, 2012",5,6,89,Budget,185.43
14202,"Sunday, January 29, 2012",5,6,90,Budget,162.59
14203,"Sunday, January 29, 2012",5,6,91,Budget,-138.34
14204,"Sunday, January 29, 2012",5,6,92,Budget,351.08
14205,"Sunday, January 29, 2012",5,6,94,Budget,38620.45
14206,"Sunday, January 29, 2012",5,6,51,Budget,569563.14
15580,"Wednesday, February 29, 2012",5,6,52,Budget,7339.93
15581,"Wednesday, February 29, 2012",5,6,53,Budget,5995.75
15582,"Wednesday, February 29, 2012",5,6,54,Budget,1498.44
15583,"Wednesday, February 29, 2012",5,6,56,Budget,156838.16
15584,"Wednesday, February 29, 2012",5,6,57,Budget,22545.11
15585,"Wednesday, February 29, 2012",5,6,60,Budget,58045.28
15586,"Wednesday, February 29, 2012",5,6,61,Budget,2624.36
15587,"Wednesday, February 29, 2012",5,6,62,Budget,2618.47
15588,"Wednesday, February 29, 2012",5,6,63,Budget,21260.13
15589,"Wednesday, February 29, 2012",5,6,65,Budget,259.52
15590,"Wednesday, February 29, 2012",5,6,66,Budget,206.97
15591,"Wednesday, February 29, 2012",5,6,67,Budget,200.89
15592,"Wednesday, February 29, 2012",5,6,68,Budget,70.93
15593,"Wednesday, February 29, 2012",5,6,69,Budget,19.57
15594,"Wednesday, February 29, 2012",5,6,71,Budget,39.76
15595,"Wednesday, February 29, 2012",5,6,72,Budget,326.42
15596,"Wednesday, February 29, 2012",5,6,73,Budget,221.48
15597,"Wednesday, February 29, 2012",5,6,74,Budget,127.93
15598,"Wednesday, February 29, 2012",5,6,76,Budget,3907.09
15599,"Wednesday, February 29, 2012",5,6,77,Budget,444.93
15600,"Wednesday, February 29, 2012",5,6,78,Budget,223.88
15601,"Wednesday, February 29, 2012",5,6,80,Budget,980.78
15602,"Wednesday, February 29, 2012",5,6,81,Budget,437.68
15603,"Wednesday, February 29, 2012",5,6,82,Budget,55.25
15604,"Wednesday, February 29, 2012",5,6,83,Budget,199.53
15605,"Wednesday, February 29, 2012",5,6,84,Budget,78.64
15606,"Wednesday, February 29, 2012",5,6,85,Budget,87.8
15607,"Wednesday, February 29, 2012",5,6,87,Budget,802.2
15608,"Wednesday, February 29, 2012",5,6,89,Budget,240.46
15609,"Wednesday, February 29, 2012",5,6,90,Budget,309.06
15610,"Wednesday, February 29, 2012",5,6,91,Budget,-265.04
15611,"Wednesday, February 29, 2012",5,6,92,Budget,236.27
15612,"Wednesday, February 29, 2012",5,6,94,Budget,74826.49
15613,"Wednesday, February 29, 2012",5,6,51,Budget,813940.6
17090,"Friday, March 30, 2012",5,6,52,Budget,17032.72
17091,"Friday, March 30, 2012",5,6,53,Budget,40732.42
17092,"Friday, March 30, 2012",5,6,54,Budget,4720.14
17093,"Friday, March 30, 2012",5,6,56,Budget,112760.86
17094,"Friday, March 30, 2012",5,6,57,Budget,13816.33
17095,"Friday, March 30, 2012",5,6,60,Budget,63680.58
17096,"Friday, March 30, 2012",5,6,61,Budget,5045.44
17097,"Friday, March 30, 2012",5,6,62,Budget,2416.84
17098,"Friday, March 30, 2012",5,6,63,Budget,3901.63
17099,"Friday, March 30, 2012",5,6,65,Budget,527.93
17100,"Friday, March 30, 2012",5,6,66,Budget,456.68
17101,"Friday, March 30, 2012",5,6,67,Budget,362.71
17102,"Friday, March 30, 2012",5,6,68,Budget,171.11
17103,"Friday, March 30, 2012",5,6,69,Budget,55.99
17104,"Friday, March 30, 2012",5,6,71,Budget,79.68
17105,"Friday, March 30, 2012",5,6,72,Budget,1374.19
17106,"Friday, March 30, 2012",5,6,73,Budget,296.39
17107,"Friday, March 30, 2012",5,6,74,Budget,191.02
17108,"Friday, March 30, 2012",5,6,76,Budget,2341.44
17109,"Friday, March 30, 2012",5,6,77,Budget,549.11
17110,"Friday, March 30, 2012",5,6,78,Budget,275.02
17111,"Friday, March 30, 2012",5,6,80,Budget,700.67
17112,"Friday, March 30, 2012",5,6,81,Budget,305.5
17113,"Friday, March 30, 2012",5,6,82,Budget,78.52
17114,"Friday, March 30, 2012",5,6,83,Budget,247.75
17115,"Friday, March 30, 2012",5,6,84,Budget,229.91
17116,"Friday, March 30, 2012",5,6,85,Budget,207.41
17117,"Friday, March 30, 2012",5,6,87,Budget,456.69
17118,"Friday, March 30, 2012",5,6,89,Budget,144.34
17119,"Friday, March 30, 2012",5,6,90,Budget,425.69
17120,"Friday, March 30, 2012",5,6,91,Budget,-276.31
17121,"Friday, March 30, 2012",5,6,92,Budget,238.35
17122,"Friday, March 30, 2012",5,6,94,Budget,43933.17
17123,"Friday, March 30, 2012",5,6,51,Budget,543643.47
18597,"Monday, April 30, 2012",5,6,52,Budget,18613.59
18598,"Monday, April 30, 2012",5,6,53,Budget,6851.85
18599,"Monday, April 30, 2012",5,6,54,Budget,120.73
18600,"Monday, April 30, 2012",5,6,56,Budget,84793.96
18601,"Monday, April 30, 2012",5,6,57,Budget,12013.94
18602,"Monday, April 30, 2012",5,6,60,Budget,55418.22
18603,"Monday, April 30, 2012",5,6,61,Budget,4473.95
18604,"Monday, April 30, 2012",5,6,62,Budget,3731.6
18605,"Monday, April 30, 2012",5,6,63,Budget,8551.07
18606,"Monday, April 30, 2012",5,6,65,Budget,287.48
18607,"Monday, April 30, 2012",5,6,66,Budget,473.31
18608,"Monday, April 30, 2012",5,6,67,Budget,189.82
18609,"Monday, April 30, 2012",5,6,68,Budget,115.75
18610,"Monday, April 30, 2012",5,6,69,Budget,25.22
18611,"Monday, April 30, 2012",5,6,71,Budget,82.66
18612,"Monday, April 30, 2012",5,6,72,Budget,499.82
18613,"Monday, April 30, 2012",5,6,73,Budget,200.07
18614,"Monday, April 30, 2012",5,6,74,Budget,261.78
18615,"Monday, April 30, 2012",5,6,76,Budget,1943.08
18616,"Monday, April 30, 2012",5,6,77,Budget,528.47
18617,"Monday, April 30, 2012",5,6,78,Budget,234.47
18618,"Monday, April 30, 2012",5,6,80,Budget,1175.08
18619,"Monday, April 30, 2012",5,6,81,Budget,509.21
18620,"Monday, April 30, 2012",5,6,82,Budget,48.9
18621,"Monday, April 30, 2012",5,6,83,Budget,123.37
18622,"Monday, April 30, 2012",5,6,84,Budget,78.44
18623,"Monday, April 30, 2012",5,6,85,Budget,190.4
18624,"Monday, April 30, 2012",5,6,87,Budget,856.21
18625,"Monday, April 30, 2012",5,6,89,Budget,136.39
18626,"Monday, April 30, 2012",5,6,90,Budget,354.8
18627,"Monday, April 30, 2012",5,6,91,Budget,-263.37
18628,"Monday, April 30, 2012",5,6,92,Budget,328.08
18629,"Monday, April 30, 2012",5,6,94,Budget,27744.77
18630,"Monday, April 30, 2012",5,6,51,Budget,615456.46
20050,"Wednesday, May 30, 2012",5,6,52,Budget,8488.48
20051,"Wednesday, May 30, 2012",5,6,53,Budget,11636.7
20052,"Wednesday, May 30, 2012",5,6,54,Budget,1201.61
20053,"Wednesday, May 30, 2012",5,6,56,Budget,125461.36
20054,"Wednesday, May 30, 2012",5,6,57,Budget,7165.32
20055,"Wednesday, May 30, 2012",5,6,60,Budget,33176.57
20056,"Wednesday, May 30, 2012",5,6,61,Budget,4296.44
20057,"Wednesday, May 30, 2012",5,6,62,Budget,6210.66
20058,"Wednesday, May 30, 2012",5,6,63,Budget,8123.81
20059,"Wednesday, May 30, 2012",5,6,65,Budget,335.51
20060,"Wednesday, May 30, 2012",5,6,66,Budget,396.9
20061,"Wednesday, May 30, 2012",5,6,67,Budget,358.53
20062,"Wednesday, May 30, 2012",5,6,68,Budget,243.28
20063,"Wednesday, May 30, 2012",5,6,69,Budget,69.4
20064,"Wednesday, May 30, 2012",5,6,71,Budget,116.65
20065,"Wednesday, May 30, 2012",5,6,72,Budget,463.75
20066,"Wednesday, May 30, 2012",5,6,73,Budget,541.53
20067,"Wednesday, May 30, 2012",5,6,74,Budget,224.11
20068,"Wednesday, May 30, 2012",5,6,76,Budget,2463.75
20069,"Wednesday, May 30, 2012",5,6,77,Budget,693.15
20070,"Wednesday, May 30, 2012",5,6,78,Budget,116.33
20071,"Wednesday, May 30, 2012",5,6,80,Budget,981.52
20072,"Wednesday, May 30, 2012",5,6,81,Budget,696.54
20073,"Wednesday, May 30, 2012",5,6,82,Budget,36.26
20074,"Wednesday, May 30, 2012",5,6,83,Budget,156.44
20075,"Wednesday, May 30, 2012",5,6,84,Budget,96.08
20076,"Wednesday, May 30, 2012",5,6,85,Budget,99.6
20077,"Wednesday, May 30, 2012",5,6,87,Budget,501.84
20078,"Wednesday, May 30, 2012",5,6,89,Budget,152.2
20079,"Wednesday, May 30, 2012",5,6,90,Budget,280.49
20080,"Wednesday, May 30, 2012",5,6,91,Budget,-200.39
20081,"Wednesday, May 30, 2012",5,6,92,Budget,426.2
20082,"Wednesday, May 30, 2012",5,6,94,Budget,55574.49
20083,"Wednesday, May 30, 2012",5,6,51,Budget,540275.4
21556,"Saturday, June 30, 2012",5,6,52,Budget,26959.59
21557,"Saturday, June 30, 2012",5,6,53,Budget,6168.99
21558,"Saturday, June 30, 2012",5,6,54,Budget,2161.91
21559,"Saturday, June 30, 2012",5,6,56,Budget,57769.64
21560,"Saturday, June 30, 2012",5,6,57,Budget,40264.38
21561,"Saturday, June 30, 2012",5,6,60,Budget,26449.2
21562,"Saturday, June 30, 2012",5,6,61,Budget,3997.5
21563,"Saturday, June 30, 2012",5,6,62,Budget,2128.5
21564,"Saturday, June 30, 2012",5,6,63,Budget,5707.69
21565,"Saturday, June 30, 2012",5,6,65,Budget,233.99
21566,"Saturday, June 30, 2012",5,6,66,Budget,227.55
21567,"Saturday, June 30, 2012",5,6,67,Budget,88.04
21568,"Saturday, June 30, 2012",5,6,68,Budget,97.78
21569,"Saturday, June 30, 2012",5,6,69,Budget,44.26
21570,"Saturday, June 30, 2012",5,6,71,Budget,56.21
21571,"Saturday, June 30, 2012",5,6,72,Budget,634.72
21572,"Saturday, June 30, 2012",5,6,73,Budget,219.45
21573,"Saturday, June 30, 2012",5,6,74,Budget,133.89
21574,"Saturday, June 30, 2012",5,6,76,Budget,2069.14
21575,"Saturday, June 30, 2012",5,6,77,Budget,666.54
21576,"Saturday, June 30, 2012",5,6,78,Budget,134.57
21577,"Saturday, June 30, 2012",5,6,80,Budget,597.45
21578,"Saturday, June 30, 2012",5,6,81,Budget,545.29
21579,"Saturday, June 30, 2012",5,6,82,Budget,35.29
21580,"Saturday, June 30, 2012",5,6,83,Budget,154.14
21581,"Saturday, June 30, 2012",5,6,84,Budget,94.06
21582,"Saturday, June 30, 2012",5,6,85,Budget,106.44
21583,"Saturday, June 30, 2012",5,6,87,Budget,667.8
21584,"Saturday, June 30, 2012",5,6,89,Budget,130.24
21585,"Saturday, June 30, 2012",5,6,90,Budget,174.66
21586,"Saturday, June 30, 2012",5,6,91,Budget,-218.6
21587,"Saturday, June 30, 2012",5,6,92,Budget,262.73
21588,"Saturday, June 30, 2012",5,6,94,Budget,41080.8
21589,"Saturday, June 30, 2012",5,6,51,Budget,324662.74
23059,"Tuesday, July 31, 2012",5,6,52,Budget,25603.57
23060,"Tuesday, July 31, 2012",5,6,53,Budget,17820.86
23061,"Tuesday, July 31, 2012",5,6,54,Budget,83.77
23062,"Tuesday, July 31, 2012",5,6,56,Budget,108737.41
23063,"Tuesday, July 31, 2012",5,6,60,Budget,43260.99
23064,"Tuesday, July 31, 2012",5,6,61,Budget,2642.45
23065,"Tuesday, July 31, 2012",5,6,62,Budget,5724.39
23066,"Tuesday, July 31, 2012",5,6,63,Budget,6863.08
23067,"Tuesday, July 31, 2012",5,6,65,Budget,768.65
23068,"Tuesday, July 31, 2012",5,6,66,Budget,435.49
23069,"Tuesday, July 31, 2012",5,6,67,Budget,189.1
23070,"Tuesday, July 31, 2012",5,6,68,Budget,297.03
23071,"Tuesday, July 31, 2012",5,6,69,Budget,85.63
23072,"Tuesday, July 31, 2012",5,6,71,Budget,132.27
23073,"Tuesday, July 31, 2012",5,6,72,Budget,293.89
23074,"Tuesday, July 31, 2012",5,6,73,Budget,484.07
23075,"Tuesday, July 31, 2012",5,6,74,Budget,239.36
23076,"Tuesday, July 31, 2012",5,6,76,Budget,3611.31
23077,"Tuesday, July 31, 2012",5,6,77,Budget,1004.31
23078,"Tuesday, July 31, 2012",5,6,78,Budget,135.46
23079,"Tuesday, July 31, 2012",5,6,80,Budget,675.9
23080,"Tuesday, July 31, 2012",5,6,81,Budget,270.78
23081,"Tuesday, July 31, 2012",5,6,82,Budget,36.01
23082,"Tuesday, July 31, 2012",5,6,83,Budget,216.27
23083,"Tuesday, July 31, 2012",5,6,84,Budget,152.14
23084,"Tuesday, July 31, 2012",5,6,85,Budget,166.39
23085,"Tuesday, July 31, 2012",5,6,87,Budget,757.51
23086,"Tuesday, July 31, 2012",5,6,89,Budget,214.47
23087,"Tuesday, July 31, 2012",5,6,90,Budget,277.66
23088,"Tuesday, July 31, 2012",5,6,91,Budget,-254.34
23089,"Tuesday, July 31, 2012",5,6,92,Budget,465.73
23090,"Tuesday, July 31, 2012",5,6,94,Budget,18521.53
23091,"Tuesday, July 31, 2012",5,6,51,Budget,216528.76
24513,"Tuesday, August 28, 2012",5,6,52,Budget,6503.76
24514,"Tuesday, August 28, 2012",5,6,53,Budget,38248.37
24515,"Tuesday, August 28, 2012",5,6,56,Budget,64836.42
24516,"Tuesday, August 28, 2012",5,6,57,Budget,34087.36
24517,"Tuesday, August 28, 2012",5,6,60,Budget,42475.61
24518,"Tuesday, August 28, 2012",5,6,61,Budget,3838.71
24519,"Tuesday, August 28, 2012",5,6,62,Budget,2806.26
24520,"Tuesday, August 28, 2012",5,6,63,Budget,13833.04
24521,"Tuesday, August 28, 2012",5,6,65,Budget,262.23
24522,"Tuesday, August 28, 2012",5,6,66,Budget,297.57
24523,"Tuesday, August 28, 2012",5,6,67,Budget,80.82
24524,"Tuesday, August 28, 2012",5,6,68,Budget,71.45
24525,"Tuesday, August 28, 2012",5,6,69,Budget,36.46
24526,"Tuesday, August 28, 2012",5,6,71,Budget,66.36
24527,"Tuesday, August 28, 2012",5,6,72,Budget,907.24
24528,"Tuesday, August 28, 2012",5,6,73,Budget,180.49
24529,"Tuesday, August 28, 2012",5,6,74,Budget,247.84
24530,"Tuesday, August 28, 2012",5,6,76,Budget,2725.81
24531,"Tuesday, August 28, 2012",5,6,77,Budget,357.07
24532,"Tuesday, August 28, 2012",5,6,78,Budget,170.6
24533,"Tuesday, August 28, 2012",5,6,80,Budget,402.29
24534,"Tuesday, August 28, 2012",5,6,81,Budget,234.59
24535,"Tuesday, August 28, 2012",5,6,82,Budget,52.86
24536,"Tuesday, August 28, 2012",5,6,83,Budget,88.57
24537,"Tuesday, August 28, 2012",5,6,84,Budget,119.79
24538,"Tuesday, August 28, 2012",5,6,85,Budget,116.04
24539,"Tuesday, August 28, 2012",5,6,87,Budget,484.96
24540,"Tuesday, August 28, 2012",5,6,89,Budget,99.29
24541,"Tuesday, August 28, 2012",5,6,90,Budget,217.39
24542,"Tuesday, August 28, 2012",5,6,91,Budget,-107.09
24543,"Tuesday, August 28, 2012",5,6,92,Budget,412.25
24544,"Tuesday, August 28, 2012",5,6,94,Budget,17028.23
24545,"Tuesday, August 28, 2012",5,6,51,Budget,279428.75
25915,"Friday, September 28, 2012",5,6,52,Budget,6626.11
25916,"Friday, September 28, 2012",5,6,53,Budget,32759.5
25917,"Friday, September 28, 2012",5,6,54,Budget,3110.23
25918,"Friday, September 28, 2012",5,6,56,Budget,72330.28
